Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation
0;0;1.0;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;0.5956408598430548;0.16629782437792287;0.6083374934958993;0.047993791577898216
1;0;0.65625;1.0;0.2;1.0;0.2;1.0;0.2;0.0;0.0;0.5270041180515641;0.2811942418383015;0.5614930229759637;0.11643520893151026
0;0;0.930648769574944;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;0.0;0.0;0.7011590346324419;0.2867206983151649;0.5709346911989734;0.01301450694643763
0;0;0.8571428571428571;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;0.6904600823349761;0.3099056774075385;0.6964849933440695;0.15530358134034192
0;0;0.9802197802197802;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.5694926161495931;0.17750547082643164;0.6682317079035279;0.09589546215490984
0;0;0.8041237113402062;1.0;0.125;1.0;0.125;0.0;0.0;1.0;0.125;0.6541801191124612;0.2644331050638614;0.5613933522019728;0.07527515365361209
0;0;0.8769230769230769;1.0;0.125;1.0;0.125;1.0;0.125;1.0;0.125;0.6558575040332624;0.2886485908755703;0.5661945970632583;0.015458993215341672
0;0;0.8769230769230769;1.0;0.125;1.0;0.125;1.0;0.125;0.0;0.0;0.6575348889540635;0.2518410524417728;0.4737916119649949;0.05591505504049132
0;0;0.930648769574944;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;0.6821230427419683;0.26198760293334555;0.5584860737552413;0.09943449065417256
0;0;0.8472222222222222;1.0;0.25;1.0;0.25;1.0;0.25;1.0;0.25;0.4650412120466943;0.2305661862694163;0.4841206028898447;0.24703259406989056
1;0;0.8487584650112867;1.0;0.2;1.0;0.2;0.0;0.0;0.0;0.0;0.5248961015793578;0.26780403984600143;0.5939197368194101;0.04602821510326794
0;0;0.9532908704883228;1.0;0.1;1.0;0.1;0.0;0.0;1.0;0.1;0.7332093397316847;0.2570006242678994;0.5277362200426585;0.15939846491850068
0;0;1.0;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;0.5956408598430548;0.17869269327565626;0.6150813955507917;0.11823185280328515
0;0;0.9947368421052633;1.0;0.1;1.0;0.1;1.0;0.1;1.0;0.1;0.7362266621174118;0.2996888635530759;0.5943996882351151;0.0633992779596545
0;0;0.8487584650112867;1.0;0.2;1.0;0.2;0.0;0.0;0.0;0.0;0.518572052162739;0.275107786387256;0.6603454224358561;0.08231743715325253
0;0;0.9532908704883228;1.0;0.1;1.0;0.1;1.0;0.1;1.0;0.1;0.7377353233102754;0.21866832776692446;0.5813175289960612;0.05661707784346669
1;0;0.9532908704883228;1.0;0.1;1.0;0.1;0.0;0.0;1.0;0.1;0.7347180009245482;0.2787803381889078;0.602528172140225;0.06302718308794962
0;0;0.8571428571428571;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;0.6936309667544248;0.2796933070842039;0.5602030387539256;0.12484929129388005
0;0;0.930648769574944;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;1.0;0.1111111111111111;0.6916410386872051;0.2454988726787993;0.6160341489435822;0.10438876244100248
0;0;1.0;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;0.5992182824246948;0.1807585047586118;0.6111378637388476;0.05458290856434786
0;0;0.6965174129353234;1.0;0.5;0.0;0.0;1.0;0.5;1.0;0.5;0.3346536440894025;0.133934563858327;0.7036658518558089;0.2970591162201557
0;0;0.6965174129353234;1.0;0.5;0.0;0.0;0.019230769230769232;1.0;1.0;0.5;0.3346536440894025;0.1435013184196361;0.7036658518558089;0.0
0;0;1.0;1.0;0.14285714285714285;1.0;0.14285714285714285;0.0;0.0;1.0;0.14285714285714285;0.5938521485522349;0.2024495253296452;0.5152884864370818;0.11292839996771804
0;0;1.0;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;0.5992182824246948;0.14667261528984502;0.6150813955507917;0.07050950935222078
0;0;0.5921908893709328;1.0;0.16666666666666666;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.5612857439428149;0.2851355918369357;0.0;0.1369501791792068
1;0;0.5921908893709328;1.0;0.16666666666666666;1.0;0.16666666666666666;0.0;0.0;0.6666666666666666;0.3333333333333333;0.5651433779218035;0.2628593737246752;0.46794484041197054;0.18231057138079246
1;0;0.9532908704883228;1.0;0.1;1.0;0.1;1.0;0.1;1.0;0.1;0.7377353233102754;0.24393279591529435;0.5813175289960612;0.17599587031669653
0;0;0.8487584650112867;1.0;0.2;1.0;0.2;0.0;0.0;0.0;0.0;0.5227880851071515;0.2641521665753741;0.6060675435278376;0.055071774335737865
0;0;0.6965174129353234;1.0;0.5;0.0;0.0;0.019230769230769232;1.0;1.0;0.5;0.3313402416726757;0.1435013184196361;0.7036658518558089;0.0
1;0;0.6965174129353234;1.0;0.5;0.0;0.0;1.0;0.5;0.0;0.0;0.3313402416726757;0.15880812571773062;0.4901960784313725;0.2887328869480154
0;0;0.9411764705882352;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;1.0;0.14285714285714285;0.6063731275879748;0.1642320128949673;0.6111378637388476;0.11640461237102098
0;0;0.9802197802197802;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.5694926161495931;0.20087609707944146;0.6181834554069239;0.12975473907224785
0;0;0.8571428571428571;1.0;0.1111111111111111;1.0;0.1111111111111111;0.0;0.0;1.0;0.1111111111111111;0.6936309667544248;0.30532804554036663;0.5581725816880169;0.1799651493161923
