Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6403147623697703;0.1360157111244413;0.18921890815214912;0.2414773022003396
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.2222222222222222;0.6666666666666666;0.5;0.3333333333333333;0.6230089579813981;0.2511059282297378;0.25572663842938154;0.2317844984550385
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6403147623697703;0.3661961453350343;0.15774914461488568;0.12598815766974242
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.42838437908735005;0.22304307459637948
0;0;1.0;1.0;0.5;1.0;0.5;0.16666666666666666;1.0;0.3333333333333333;0.5;0.5357154679137662;0.3111816818528856;0.5584829233384586;0.23578839314474406
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5567239176358747;0.3238829749897381;0.3985341273666159;0.15913240729065692
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5567239176358747;0.08255840538954108;0.44348623531001335;0.2227853702069197
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.43604079963619047;0.23661139178364346
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6230089579813981;0.3557333983254619;0.21787807499182166;0.09482093118615208
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.28577909557918063;0.40785019354766533;0.18545217193853136
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5584829233384586;0.3111816818528856;0.4612256847224139;0.2227853702069197
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6403147623697703;0.2406431812201654;0.3394673699166022;0.2844627935584563
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.20957133675806572;0.41894116043477125;0.057353933467640436
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5567239176358747;0.3238829749897381;0.4239724759219318;0.2110317818610874
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6057031535930258;0.3557333983254619;0.17574991006549873;0.17910620335162064
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5567239176358747;0.3111816818528856;0.46073139913031;0.19824197689980935
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6230089579813981;0.3557333983254619;0.10747630025038801;0.26247532847863003
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.5567239176358747;0.3111816818528856;0.3313782822574781;0.23661139178364346
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3111816818528856;0.40953902144916443;0.2248723981711324
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.6230089579813981;0.3243451572967447;0.1614441499844871;0.1994812496437588
0;0;1.0;1.0;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.5357154679137662;0.3238829749897381;0.40953902144916443;0.2110317818610874
0;0;1.0;1.0;0.25;1.0;0.25;0.25;0.25;0.0;0.0;0.8015137194235932;0.4845793401354441;0.2579998925000672;0.1464565403924037
1;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5;0.3333333333333333;0.6230089579813981;0.031388241028717234;0.10601741086863598;0.23044546646212655
0;0;1.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.6230089579813981;0.3661961453350343;0.28495253996416803;0.1687673576429562
