Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation
0;0;0.5303030303030303;1.0;0.3333333333333333;1.0;0.6666666666666666;1.0;0.3333333333333333;0.0;0.0;0.5233952441844397;0.4541341396153042;0.18480531773864323;0.29310133674328626
0;0;0.8064516129032258;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.2;0.5423261445466404;0.4957403694797193;0.13669352986614414;-0.08892972917998876
0;0;0.9918032786885246;1.0;0.25;1.0;0.25;0.2;1.0;1.0;0.25;0.4964795761850558;0.3121595890286832;0.116090865053143;0.0
0;0;0.6785714285714286;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;1.0;0.3333333333333333;0.5443310539518174;0.3751542892474252;0.5931710140017394;0.05986843400892498
0;0;0.5952380952380952;1.0;0.25;1.0;0.25;1.0;0.25;0.5;0.25;0.5516439735389509;0.520265981714472;0.21537976464295924;0.4521466103285397
1;0;0.72;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.75;0.5516439735389509;0.5029237823239896;0.49051147158797265;0.2065932622669707
0;0;0.9918032786885246;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.25;0.4964795761850558;0.3295017884191656;0.5209880722517276;0.1106566670344976
0;0;0.94;1.0;0.2;1.0;0.2;0.25;1.0;1.0;0.2;0.5423261445466404;0.4485270009578413;0.044989281174740506;0.0
0;0;0.7457627118644068;1.0;0.16666666666666666;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;0.5952916290381487;0.3572742220621758;0.0;0.11631052629980886
1;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.5177436641142894;0.4683635861785095;0.6196081784896768;0.27720388580970584
0;0;0.6666666666666666;1.0;0.3333333333333333;1.0;0.3333333333333333;0.15;1.0;1.0;0.3333333333333333;0.4815236246496846;0.4936240647992437;0.5931710140017394;0.0
1;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.6666666666666666;1.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.5177436641142894;0.4683635861785095;0.37534051625777637;0.2741575967852043
0;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.5177436641142894;0.4882939515478077;0.647658795003151;0.2538496266529669
0;0;0.9918032786885246;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.25;0.5332558410876526;0.3295017884191656;0.2542036440668698;0.12245637363064615
1;0;0.7837837837837838;1.0;0.25;1.0;0.5;1.0;0.25;1.0;0.5;0.5332558410876526;0.520265981714472;0.24205270449649743;0.16696241456222374
0;0;0.94;1.0;0.2;1.0;0.2;0.0;0.0;1.0;0.2;0.5590131028403833;0.4485270009578413;0.47278897170376755;0.08152745848611406
0;0;0.8796296296296297;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.4332140862997115;0.4484332208092112;0.33472445243014237;0.2316505998389856
0;0;0.5966386554621849;1.0;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.46790481002294;0.44128997507904405;0.27744496731262275;0.1902548585369404
