radius_mean;texture_mean;perimeter_mean;area_mean;smoothness_mean;compactness_mean;concavity_mean;concave points_mean;symmetry_mean;fractal_dimension_mean;radius_se;texture_se;perimeter_se;area_se;smoothness_se;compactness_se;concavity_se;concave points_se;symmetry_se;fractal_dimension_se;radius_worst;texture_worst;perimeter_worst;area_worst;smoothness_worst;compactness_worst;concavity_worst;concave points_worst;symmetry_worst;fractal_dimension_worst
0.10260922025036451;0.06366782006920413;0.09228721437550835;0.05123851813155719;0.3711963524630787;0.1718912950125759;0.04505623242736644;0.0978131212723658;0.3737373737373737;0.3312973883740524;0.028824913996016645;0.05302901747836415;0.027847146963200307;0.008695782209162348;0.10592699293820047;0.08560398954546822;0.027965766951942066;0.16941320293398535;0.16178870940507684;0.07017760705864455;0.08963378617838164;0.08529014844804322;0.08522230789000262;0.03846632950497024;0.3753095153873365;0.12765708033760548;0.06880990415335464;0.2301030927835052;0.2704514094224325;0.1454807818444182
0.3016942335729727;0.6044982698961938;0.29046809139983726;0.1828392320752253;0.19546040241847562;0.2592478989019079;0.25843486410496713;0.2190854870775348;0.14242424242424256;0.23862679022746436;0.08107912366467496;0.5554047174613949;0.06351599679592895;0.042491943503585226;0.12788532480764503;0.19675849430708686;0.12672811059907835;0.2471882640586797;0.0558338492711206;0.1280805506959763;0.25095983461311283;0.7570850202429149;0.23567206373682859;0.13052143800293978;0.18995401485673857;0.20346201938105657;0.24472843450479234;0.28243986254295533;0.06406465602207767;0.15033451397087766
0.28560655572872157;0.21591695501730102;0.2639946757376322;0.1721736102041705;0.05719100009911782;0.10370529415373289;0.05210871602624179;0.0665506958250497;0.38030303030303025;0.1137320977253582;0.01593336954553684;0.06108942813507552;0.029920369410545163;0.012714684133001348;0.02252046516530233;0.08184876979000813;0.03260039499670836;0.11814180929095355;0.07426689930770529;0.05705674298319008;0.22844063792085062;0.2512820512820513;0.22898997686969935;0.11928548294676;0.08906968517863467;0.16243357299155983;0.11054313099041534;0.21381443298969072;0.21959392864182936;0.14390659845205306
0.3760997436026344;0.34359861591695495;0.3544331879020927;0.24496103783030782;0.33164832986420867;0.21044721182749523;0.15447516401124647;0.25790258449304176;0.28181818181818186;0.11647009267059816;0.09357233387651637;0.22337236269019733;0.07769872308344722;0.06309115243414606;0.06882619541158695;0.15304773635353144;0.06431863067807768;0.23880195599022003;0.10677097990656835;0.07298242945158591;0.41191671588895445;0.5487179487179488;0.3734258545361091;0.256334238521139;0.4255394411036434;0.31296889653016563;0.23178913738019172;0.529553264604811;0.3690124186871674;0.2051029778302506
0.45502991302599166;0.5204152249134949;0.43725504695703626;0.31557180793174006;0.2061651303399743;0.28071897429605547;0.282099343955014;0.28508946322067596;0.2055555555555556;0.0865627632687449;0.14430563099764618;0.37298489733582213;0.11902181595438913;0.09561621916661057;0.1911955872536275;0.3066362243518491;0.16267281105990783;0.42591687041564796;0.11338436427083919;0.13521145508481025;0.4218842291789722;0.6199730094466938;0.39141608840914943;0.2600712523979173;0.4411036434382739;0.369138793372929;0.40223642172523966;0.597594501718213;0.18430908732505424;0.16004197822379645
0.3132572520235282;0.34048442906574394;0.3048140205575685;0.19102346436811635;0.35890573892358024;0.3104717501993743;0.27647610121836924;0.2972166998011928;0.4494949494949496;0.30960404380791906;0.03537932283179431;0.0822161886984558;0.03246477877774113;0.022789977793230297;0.04837859677476021;0.10302820921080302;0.06583278472679395;0.17855745721271393;0.10325322226599874;0.05139955883471514;0.34620496160661546;0.47584345479082324;0.31482909277820625;0.20027903036946612;0.5231694375663248;0.3626914660831509;0.39672523961661343;0.6316151202749141;0.6284249950719496;0.3034238488783944
0.1704791111557991;0.19515570934256055;0.16409080825260663;0.08893822645944888;0.45881653285756774;0.29881602355683706;0.16628397375820056;0.2235089463220676;0.4171717171717172;0.2788542544229151;0.0485605649103748;0.10569036710221165;0.04287800970645055;0.01619150161129928;0.11302392579840494;0.13367080241535736;0.08660302830809744;0.3188264058679706;0.14912478189902628;0.051684795010268486;0.1361488481984643;0.1937921727395412;0.12994088923156005;0.05869603129126287;0.4262469048461267;0.17845420443888713;0.18386581469648564;0.37972508591065296;0.24088310664301205;0.1261314443132625
0.2790709366044945;0.4121107266435986;0.27627005841898983;0.16760262940228987;0.569828526117554;0.32918225875713153;0.32450796626054357;0.3243538767395626;0.390909090909091;0.39616680707666396;0.18381314502987503;0.4954465750325245;0.19549545304622346;0.07939107093455358;0.3911393739240417;0.23453600504701538;0.15355497037524687;0.5036674816625917;0.26746214892778747;0.16216627367460257;0.27458653278204376;0.5808367071524966;0.28244667180673355;0.14120929769052543;0.6540502299257164;0.27145201625507964;0.3042332268370607;0.5749140893470791;0.29863985807214666;0.251147842056933
0.6013272334221509;0.47024221453287196;0.6687125637802263;0.4532236297940882;0.6550698780850432;0.9999999999999999;0.8795688847235238;0.7972166998011928;0.9323232323232324;0.6625947767481046;0.2970124932102118;0.43124611120538486;0.371860717146492;0.20407049340900082;0.27098338193444116;0.49642503079280204;0.35911784068466096;0.6339853300733497;1.0;0.24207994219213508;0.5322652096869462;0.5190283400809717;0.5841685941917246;0.3445277660131044;0.5847187831623629;0.5686151922475772;0.6134984025559106;0.8618556701030929;0.7638478218016954;0.2925357470812017
0.15539691317681364;0.29965397923875425;0.13702580788286617;0.08280005223978062;0.1871345029239767;0.08474940187718547;0.08690253045923148;0.11083499005964215;0.23030303030303045;0.14132266217354683;0.058374072062284975;0.16480004525142822;0.05060547519200868;0.020416021773102137;0.232406984506201;0.05230270075404813;0.06790651744568794;0.21919315403422984;0.19626273428265884;0.05948125047539361;0.1247046662728884;0.30634278002699056;0.10974042662554617;0.05645382296519595;0.33781393703572704;0.055837761800562664;0.11533546325878595;0.23920962199312717;0.16459688547210727;0.07457693821330186
